realtime,time,traffic,Average-traffic
43402.06,10/29/2018 1:30,1,
43402.07,10/29/2018 1:45,1,
43402.08,10/29/2018 2:00,0,
43402.09,10/29/2018 2:15,0,
43402.1,10/29/2018 2:30,0,
43402.11,10/29/2018 2:45,0,
43402.13,10/29/2018 3:00,1,
43402.14,10/29/2018 3:15,1,
43402.15,10/29/2018 3:30,1,
43402.16,10/29/2018 3:45,1,
43402.17,10/29/2018 4:00,2,
43402.18,10/29/2018 4:15,2,
43402.19,10/29/2018 4:30,2,
43402.2,10/29/2018 4:45,2,
43402.21,10/29/2018 5:00,4,
43402.22,10/29/2018 5:15,4,
43402.23,10/29/2018 5:30,4,
43402.24,10/29/2018 5:45,4,
43402.25,10/29/2018 6:00,32,
43402.26,10/29/2018 6:15,32,
43402.27,10/29/2018 6:30,32,
43402.28,10/29/2018 6:45,32,
43402.29,10/29/2018 7:00,99,
43402.3,10/29/2018 7:15,99,
43402.31,10/29/2018 7:30,99,
43402.32,10/29/2018 7:45,99,
43402.33,10/29/2018 8:00,86,
43402.34,10/29/2018 8:15,86,
43402.35,10/29/2018 8:30,86,
43402.36,10/29/2018 8:45,86,
43402.38,10/29/2018 9:00,68,
43402.39,10/29/2018 9:15,68,
43402.4,10/29/2018 9:30,68,
43402.41,10/29/2018 9:45,68,
43402.42,10/29/2018 10:00,41,
43402.43,10/29/2018 10:15,41,
43402.44,10/29/2018 10:30,41,
43402.45,10/29/2018 10:45,41,
43402.46,10/29/2018 11:00,79,
43402.47,10/29/2018 11:15,79,
43402.48,10/29/2018 11:30,79,
43402.49,10/29/2018 11:45,79,
43402.5,10/29/2018 12:00,68,
43402.51,10/29/2018 12:15,68,
43402.52,10/29/2018 12:30,68,
43402.53,10/29/2018 12:45,68,
43402.54,10/29/2018 13:00,56,
43402.55,10/29/2018 13:15,56,
43402.56,10/29/2018 13:30,56,
43402.57,10/29/2018 13:45,56,
43402.58,10/29/2018 14:00,80,
43402.59,10/29/2018 14:15,80,
43402.6,10/29/2018 14:30,80,
43402.61,10/29/2018 14:45,80,
43402.63,10/29/2018 15:00,86,
43402.64,10/29/2018 15:15,86,
43402.65,10/29/2018 15:30,86,
43402.66,10/29/2018 15:45,86,
43402.67,10/29/2018 16:00,84,
43402.68,10/29/2018 16:15,84,
43402.69,10/29/2018 16:30,84,
43402.7,10/29/2018 16:45,84,
43402.71,10/29/2018 17:00,97,
43402.72,10/29/2018 17:15,97,
43402.73,10/29/2018 17:30,97,
43402.74,10/29/2018 17:45,97,
43402.75,10/29/2018 18:00,31,
43402.76,10/29/2018 18:15,31,
43402.77,10/29/2018 18:30,31,
43402.78,10/29/2018 18:45,31,
43402.79,10/29/2018 19:00,17,
43402.8,10/29/2018 19:15,17,
43402.81,10/29/2018 19:30,17,
43402.82,10/29/2018 19:45,17,
43402.83,10/29/2018 20:00,5,
43402.84,10/29/2018 20:15,5,
43402.85,10/29/2018 20:30,5,
43402.86,10/29/2018 20:45,5,
43402.88,10/29/2018 21:00,8,
43402.89,10/29/2018 21:15,8,
43402.9,10/29/2018 21:30,8,
43402.91,10/29/2018 21:45,8,
43402.92,10/29/2018 22:00,10,
43402.93,10/29/2018 22:15,10,
43402.94,10/29/2018 22:30,10,
43402.95,10/29/2018 22:45,10,
43402.96,10/29/2018 23:00,4,
43402.97,10/29/2018 23:15,4,
43402.98,10/29/2018 23:30,4,
43402.99,10/29/2018 23:45,4,
43403,10/30/2018 0:00,2,
43403.01,10/30/2018 0:15,2,
43403.02,10/30/2018 0:30,2,
43403.03,10/30/2018 0:45,2,
43403.04,10/30/2018 1:00,2,
43403.05,10/30/2018 1:15,2,
43403.06,10/30/2018 1:30,2,
43403.07,10/30/2018 1:45,2,
43403.08,10/30/2018 2:00,0,
43403.09,10/30/2018 2:15,0,
43403.1,10/30/2018 2:30,0,
43403.11,10/30/2018 2:45,0,
43403.13,10/30/2018 3:00,0,
43403.14,10/30/2018 3:15,0,
43403.15,10/30/2018 3:30,0,
43403.16,10/30/2018 3:45,0,
43403.17,10/30/2018 4:00,1,
43403.18,10/30/2018 4:15,1,
43403.19,10/30/2018 4:30,1,
43403.2,10/30/2018 4:45,1,
43403.21,10/30/2018 5:00,5,
43403.22,10/30/2018 5:15,5,
43403.23,10/30/2018 5:30,5,
43403.24,10/30/2018 5:45,5,
43403.25,10/30/2018 6:00,29,
43403.26,10/30/2018 6:15,29,
43403.27,10/30/2018 6:30,29,
43403.28,10/30/2018 6:45,29,
43403.29,10/30/2018 7:00,52,
43403.3,10/30/2018 7:15,52,
43403.31,10/30/2018 7:30,52,
43403.32,10/30/2018 7:45,52,
43403.33,10/30/2018 8:00,44,
43403.34,10/30/2018 8:15,44,
43403.35,10/30/2018 8:30,44,
43403.36,10/30/2018 8:45,44,
43403.38,10/30/2018 9:00,49,
43403.39,10/30/2018 9:15,49,
43403.4,10/30/2018 9:30,49,
43403.41,10/30/2018 9:45,49,
43403.42,10/30/2018 10:00,30,
43403.43,10/30/2018 10:15,30,
43403.44,10/30/2018 10:30,30,
43403.45,10/30/2018 10:45,30,
43403.46,10/30/2018 11:00,65,
43403.47,10/30/2018 11:15,65,
43403.48,10/30/2018 11:30,65,
43403.49,10/30/2018 11:45,65,
43403.5,10/30/2018 12:00,56,
43403.51,10/30/2018 12:15,56,
43403.52,10/30/2018 12:30,56,
43403.53,10/30/2018 12:45,56,
43403.54,10/30/2018 13:00,30,
43403.55,10/30/2018 13:15,30,
43403.56,10/30/2018 13:30,30,
43403.57,10/30/2018 13:45,30,
43403.58,10/30/2018 14:00,67,
43403.59,10/30/2018 14:15,67,
43403.6,10/30/2018 14:30,67,
43403.61,10/30/2018 14:45,67,
43403.63,10/30/2018 15:00,45,
43403.64,10/30/2018 15:15,45,
43403.65,10/30/2018 15:30,45,
43403.66,10/30/2018 15:45,45,
43403.67,10/30/2018 16:00,40,
43403.68,10/30/2018 16:15,40,
43403.69,10/30/2018 16:30,40,
43403.7,10/30/2018 16:45,40,
43403.71,10/30/2018 17:00,45,
43403.72,10/30/2018 17:15,45,
43403.73,10/30/2018 17:30,45,
43403.74,10/30/2018 17:45,45,
43403.75,10/30/2018 18:00,13,
43403.76,10/30/2018 18:15,13,
43403.77,10/30/2018 18:30,13,
43403.78,10/30/2018 18:45,13,
43403.79,10/30/2018 19:00,7,
43403.8,10/30/2018 19:15,7,
43403.81,10/30/2018 19:30,7,
43403.82,10/30/2018 19:45,7,
43403.83,10/30/2018 20:00,9,
43403.84,10/30/2018 20:15,9,
43403.85,10/30/2018 20:30,9,
43403.86,10/30/2018 20:45,9,
43403.88,10/30/2018 21:00,4,
43403.89,10/30/2018 21:15,4,
43403.9,10/30/2018 21:30,4,
43403.91,10/30/2018 21:45,4,
43403.92,10/30/2018 22:00,3,
43403.93,10/30/2018 22:15,3,
43403.94,10/30/2018 22:30,3,
43403.95,10/30/2018 22:45,3,
43403.96,10/30/2018 23:00,3,
43403.97,10/30/2018 23:15,3,
43403.98,10/30/2018 23:30,3,
43403.99,10/30/2018 23:45,3,
43404,10/31/2018 0:00,0,
43404.01,10/31/2018 0:15,0,
43404.02,10/31/2018 0:30,0,
43404.03,10/31/2018 0:45,0,
43404.04,10/31/2018 1:00,0,
43404.05,10/31/2018 1:15,0,
43404.06,10/31/2018 1:30,0,
43404.07,10/31/2018 1:45,0,
43404.08,10/31/2018 2:00,1,
43404.09,10/31/2018 2:15,1,
43404.1,10/31/2018 2:30,1,
43404.11,10/31/2018 2:45,1,
43404.13,10/31/2018 3:00,0,
43404.14,10/31/2018 3:15,0,
43404.15,10/31/2018 3:30,0,
43404.16,10/31/2018 3:45,0,
43404.17,10/31/2018 4:00,3,
43404.18,10/31/2018 4:15,3,
43404.19,10/31/2018 4:30,3,
43404.2,10/31/2018 4:45,3,
43404.21,10/31/2018 5:00,7,
43404.22,10/31/2018 5:15,7,
43404.23,10/31/2018 5:30,7,
43404.24,10/31/2018 5:45,7,
43404.25,10/31/2018 6:00,27,
43404.26,10/31/2018 6:15,27,
43404.27,10/31/2018 6:30,27,
43404.28,10/31/2018 6:45,27,
43404.29,10/31/2018 7:00,83,
43404.3,10/31/2018 7:15,83,
43404.31,10/31/2018 7:30,83,
43404.32,10/31/2018 7:45,83,
43404.33,10/31/2018 8:00,73,
43404.34,10/31/2018 8:15,73,
43404.35,10/31/2018 8:30,73,
43404.36,10/31/2018 8:45,73,
43404.38,10/31/2018 9:00,78,
43404.39,10/31/2018 9:15,78,
43404.4,10/31/2018 9:30,78,
43404.41,10/31/2018 9:45,78,
43404.42,10/31/2018 10:00,57,
43404.43,10/31/2018 10:15,57,
43404.44,10/31/2018 10:30,57,
43404.45,10/31/2018 10:45,57,
43404.46,10/31/2018 11:00,96,
43404.47,10/31/2018 11:15,96,
43404.48,10/31/2018 11:30,96,
43404.49,10/31/2018 11:45,96,
43404.5,10/31/2018 12:00,96,
43404.51,10/31/2018 12:15,96,
43404.52,10/31/2018 12:30,96,
43404.53,10/31/2018 12:45,96,
43404.54,10/31/2018 13:00,100,
43404.55,10/31/2018 13:15,100,
43404.56,10/31/2018 13:30,100,
43404.57,10/31/2018 13:45,100,
43404.58,10/31/2018 14:00,121,
43404.59,10/31/2018 14:15,121,
43404.6,10/31/2018 14:30,121,
43404.61,10/31/2018 14:45,121,
43404.63,10/31/2018 15:00,105,
43404.64,10/31/2018 15:15,105,
43404.65,10/31/2018 15:30,105,
43404.66,10/31/2018 15:45,105,
43404.67,10/31/2018 16:00,105,
43404.68,10/31/2018 16:15,105,
43404.69,10/31/2018 16:30,105,
43404.7,10/31/2018 16:45,105,
43404.71,10/31/2018 17:00,80,
43404.72,10/31/2018 17:15,80,
43404.73,10/31/2018 17:30,80,
43404.74,10/31/2018 17:45,80,
43404.75,10/31/2018 18:00,32,
43404.76,10/31/2018 18:15,32,
43404.77,10/31/2018 18:30,32,
43404.78,10/31/2018 18:45,32,
43404.79,10/31/2018 19:00,18,
43404.8,10/31/2018 19:15,18,
43404.81,10/31/2018 19:30,18,
43404.82,10/31/2018 19:45,18,
43404.83,10/31/2018 20:00,16,
43404.84,10/31/2018 20:15,16,
43404.85,10/31/2018 20:30,16,
43404.86,10/31/2018 20:45,16,
43404.88,10/31/2018 21:00,14,
43404.89,10/31/2018 21:15,14,
43404.9,10/31/2018 21:30,14,
43404.91,10/31/2018 21:45,14,
43404.92,10/31/2018 22:00,9,
43404.93,10/31/2018 22:15,9,
43404.94,10/31/2018 22:30,9,
43404.95,10/31/2018 22:45,9,
43404.96,10/31/2018 23:00,4,
43404.97,10/31/2018 23:15,4,
43404.98,10/31/2018 23:30,4,
43404.99,10/31/2018 23:45,4,
43405,11/1/2018 0:00,2,
43405.01,11/1/2018 0:15,2,
43405.02,11/1/2018 0:30,2,
43405.03,11/1/2018 0:45,2,
43405.04,11/1/2018 1:00,0,
43405.05,11/1/2018 1:15,0,
43405.06,11/1/2018 1:30,0,
43405.07,11/1/2018 1:45,0,
43405.08,11/1/2018 2:00,2,
43405.09,11/1/2018 2:15,2,
43405.1,11/1/2018 2:30,2,
43405.11,11/1/2018 2:45,2,
43405.13,11/1/2018 3:00,0,
43405.14,11/1/2018 3:15,0,
43405.15,11/1/2018 3:30,0,
43405.16,11/1/2018 3:45,0,
43405.17,11/1/2018 4:00,3,
43405.18,11/1/2018 4:15,3,
43405.19,11/1/2018 4:30,3,
43405.2,11/1/2018 4:45,3,
43405.21,11/1/2018 5:00,9,
43405.22,11/1/2018 5:15,9,
43405.23,11/1/2018 5:30,9,
43405.24,11/1/2018 5:45,9,
43405.25,11/1/2018 6:00,30,
43405.26,11/1/2018 6:15,30,
43405.27,11/1/2018 6:30,30,
43405.28,11/1/2018 6:45,30,
43405.29,11/1/2018 7:00,91,
43405.3,11/1/2018 7:15,91,
43405.31,11/1/2018 7:30,91,
43405.32,11/1/2018 7:45,91,
43405.33,11/1/2018 8:00,100,
43405.34,11/1/2018 8:15,100,
43405.35,11/1/2018 8:30,100,
43405.36,11/1/2018 8:45,100,
43405.38,11/1/2018 9:00,69,
43405.39,11/1/2018 9:15,69,
43405.4,11/1/2018 9:30,69,
43405.41,11/1/2018 9:45,69,
43405.42,11/1/2018 10:00,88,
43405.43,11/1/2018 10:15,88,
43405.44,11/1/2018 10:30,88,
43405.45,11/1/2018 10:45,88,
43405.46,11/1/2018 11:00,102,
43405.47,11/1/2018 11:15,102,
43405.48,11/1/2018 11:30,102,
43405.49,11/1/2018 11:45,102,
43405.5,11/1/2018 12:00,69,
43405.51,11/1/2018 12:15,69,
43405.52,11/1/2018 12:30,69,
43405.53,11/1/2018 12:45,69,
43405.54,11/1/2018 13:00,77,
43405.55,11/1/2018 13:15,77,
43405.56,11/1/2018 13:30,77,
43405.57,11/1/2018 13:45,77,
43405.58,11/1/2018 14:00,90,
43405.59,11/1/2018 14:15,90,
43405.6,11/1/2018 14:30,90,
43405.61,11/1/2018 14:45,90,
43405.63,11/1/2018 15:00,69,
43405.64,11/1/2018 15:15,69,
43405.65,11/1/2018 15:30,69,
43405.66,11/1/2018 15:45,69,
43405.67,11/1/2018 16:00,53,
43405.68,11/1/2018 16:15,53,
43405.69,11/1/2018 16:30,53,
43405.7,11/1/2018 16:45,53,
43405.71,11/1/2018 17:00,68,
43405.72,11/1/2018 17:15,68,
43405.73,11/1/2018 17:30,68,
43405.74,11/1/2018 17:45,68,
43405.75,11/1/2018 18:00,18,
43405.76,11/1/2018 18:15,18,
43405.77,11/1/2018 18:30,18,
43405.78,11/1/2018 18:45,18,
43405.79,11/1/2018 19:00,19,
43405.8,11/1/2018 19:15,19,
43405.81,11/1/2018 19:30,19,
43405.82,11/1/2018 19:45,19,
43405.83,11/1/2018 20:00,15,
43405.84,11/1/2018 20:15,15,
43405.85,11/1/2018 20:30,15,
43405.86,11/1/2018 20:45,15,
43405.88,11/1/2018 21:00,7,
43405.89,11/1/2018 21:15,7,
43405.9,11/1/2018 21:30,7,
43405.91,11/1/2018 21:45,7,
43405.92,11/1/2018 22:00,6,
43405.93,11/1/2018 22:15,6,
43405.94,11/1/2018 22:30,6,
43405.95,11/1/2018 22:45,6,
43405.96,11/1/2018 23:00,11,
43405.97,11/1/2018 23:15,11,
43405.98,11/1/2018 23:30,11,
43405.99,11/1/2018 23:45,11,
43406,11/2/2018 0:00,2,
43406.01,11/2/2018 0:15,2,
43406.02,11/2/2018 0:30,2,
43406.03,11/2/2018 0:45,2,
43406.04,11/2/2018 1:00,1,
43406.05,11/2/2018 1:15,1,
43406.06,11/2/2018 1:30,1,
43406.07,11/2/2018 1:45,1,
43406.08,11/2/2018 2:00,0,
43406.09,11/2/2018 2:15,0,
43406.1,11/2/2018 2:30,0,
43406.11,11/2/2018 2:45,0,
43406.13,11/2/2018 3:00,0,
43406.14,11/2/2018 3:15,0,
43406.15,11/2/2018 3:30,0,
43406.16,11/2/2018 3:45,0,
43406.17,11/2/2018 4:00,4,
43406.18,11/2/2018 4:15,4,
43406.19,11/2/2018 4:30,4,
43406.2,11/2/2018 4:45,4,
43406.21,11/2/2018 5:00,11,
43406.22,11/2/2018 5:15,11,
43406.23,11/2/2018 5:30,11,
43406.24,11/2/2018 5:45,11,
43406.25,11/2/2018 6:00,21,
43406.26,11/2/2018 6:15,21,
43406.27,11/2/2018 6:30,21,
43406.28,11/2/2018 6:45,21,
43406.29,11/2/2018 7:00,58,
43406.3,11/2/2018 7:15,58,
43406.31,11/2/2018 7:30,58,
43406.32,11/2/2018 7:45,58,
43406.33,11/2/2018 8:00,71,
43406.34,11/2/2018 8:15,71,
43406.35,11/2/2018 8:30,71,
43406.36,11/2/2018 8:45,71,
43406.38,11/2/2018 9:00,62,
43406.39,11/2/2018 9:15,62,
43406.4,11/2/2018 9:30,62,
43406.41,11/2/2018 9:45,62,
43406.42,11/2/2018 10:00,73,
43406.43,11/2/2018 10:15,73,
43406.44,11/2/2018 10:30,73,
43406.45,11/2/2018 10:45,73,
43406.46,11/2/2018 11:00,60,
43406.47,11/2/2018 11:15,60,
43406.48,11/2/2018 11:30,60,
43406.49,11/2/2018 11:45,60,
43406.5,11/2/2018 12:00,66,
43406.51,11/2/2018 12:15,66,
43406.52,11/2/2018 12:30,66,
43406.53,11/2/2018 12:45,66,
43406.54,11/2/2018 13:00,94,
43406.55,11/2/2018 13:15,94,
43406.56,11/2/2018 13:30,94,
43406.57,11/2/2018 13:45,94,
43406.58,11/2/2018 14:00,127,
43406.59,11/2/2018 14:15,127,
43406.6,11/2/2018 14:30,127,
43406.61,11/2/2018 14:45,127,
43406.63,11/2/2018 15:00,112,
43406.64,11/2/2018 15:15,112,
43406.65,11/2/2018 15:30,112,
43406.66,11/2/2018 15:45,112,
43406.67,11/2/2018 16:00,79,
43406.68,11/2/2018 16:15,79,
43406.69,11/2/2018 16:30,79,
43406.7,11/2/2018 16:45,79,
43406.71,11/2/2018 17:00,64,
43406.72,11/2/2018 17:15,64,
43406.73,11/2/2018 17:30,64,
43406.74,11/2/2018 17:45,64,
43406.75,11/2/2018 18:00,32,
43406.76,11/2/2018 18:15,32,
43406.77,11/2/2018 18:30,32,
43406.78,11/2/2018 18:45,32,
43406.79,11/2/2018 19:00,32,
43406.8,11/2/2018 19:15,32,
43406.81,11/2/2018 19:30,32,
43406.82,11/2/2018 19:45,32,
43406.83,11/2/2018 20:00,30,
43406.84,11/2/2018 20:15,30,
43406.85,11/2/2018 20:30,30,
43406.86,11/2/2018 20:45,30,
43406.88,11/2/2018 21:00,24,
43406.89,11/2/2018 21:15,24,
43406.9,11/2/2018 21:30,24,
43406.91,11/2/2018 21:45,24,
43406.92,11/2/2018 22:00,14,
43406.93,11/2/2018 22:15,14,
43406.94,11/2/2018 22:30,14,
43406.95,11/2/2018 22:45,14,
43406.96,11/2/2018 23:00,14,
43406.97,11/2/2018 23:15,14,
43406.98,11/2/2018 23:30,14,
43406.99,11/2/2018 23:45,14,
43409,11/5/2018 0:00,1,
43409.01,11/5/2018 0:15,1,
43409.02,11/5/2018 0:30,1,
43409.03,11/5/2018 0:45,1,
43409.04,11/5/2018 1:00,0,
43409.05,11/5/2018 1:15,0,
43409.06,11/5/2018 1:30,0,
43409.07,11/5/2018 1:45,0,
43409.08,11/5/2018 2:00,0,
43409.09,11/5/2018 2:15,0,
43409.1,11/5/2018 2:30,0,
43409.11,11/5/2018 2:45,0,
43409.13,11/5/2018 3:00,0,
43409.14,11/5/2018 3:15,0,
43409.15,11/5/2018 3:30,0,
43409.16,11/5/2018 3:45,0,
43409.17,11/5/2018 4:00,3,
43409.18,11/5/2018 4:15,3,
43409.19,11/5/2018 4:30,3,
43409.2,11/5/2018 4:45,3,
43409.21,11/5/2018 5:00,4,
43409.22,11/5/2018 5:15,4,
43409.23,11/5/2018 5:30,4,
43409.24,11/5/2018 5:45,4,
43409.25,11/5/2018 6:00,35,
43409.26,11/5/2018 6:15,35,
43409.27,11/5/2018 6:30,35,
43409.28,11/5/2018 6:45,35,
43409.29,11/5/2018 7:00,107,
43409.3,11/5/2018 7:15,107,
43409.31,11/5/2018 7:30,107,
43409.32,11/5/2018 7:45,107,
43409.33,11/5/2018 8:00,163,
43409.34,11/5/2018 8:15,163,
43409.35,11/5/2018 8:30,163,
43409.36,11/5/2018 8:45,163,
43409.38,11/5/2018 9:00,50,
43409.39,11/5/2018 9:15,50,
43409.4,11/5/2018 9:30,50,
43409.41,11/5/2018 9:45,50,
43409.42,11/5/2018 10:00,38,
43409.43,11/5/2018 10:15,38,
43409.44,11/5/2018 10:30,38,
43409.45,11/5/2018 10:45,38,
43409.46,11/5/2018 11:00,62,
43409.47,11/5/2018 11:15,62,
43409.48,11/5/2018 11:30,62,
43409.49,11/5/2018 11:45,62,
43409.5,11/5/2018 12:00,68,
43409.51,11/5/2018 12:15,68,
43409.52,11/5/2018 12:30,68,
43409.53,11/5/2018 12:45,68,
43409.54,11/5/2018 13:00,81,
43409.55,11/5/2018 13:15,81,
43409.56,11/5/2018 13:30,81,
43409.57,11/5/2018 13:45,81,
43409.58,11/5/2018 14:00,108,
43409.59,11/5/2018 14:15,108,
43409.6,11/5/2018 14:30,108,
43409.61,11/5/2018 14:45,108,
43409.63,11/5/2018 15:00,181,
43409.64,11/5/2018 15:15,181,
43409.65,11/5/2018 15:30,181,
43409.66,11/5/2018 15:45,181,
43409.67,11/5/2018 16:00,118,
43409.68,11/5/2018 16:15,118,
43409.69,11/5/2018 16:30,118,
43409.7,11/5/2018 16:45,118,
43409.71,11/5/2018 17:00,91,
43409.72,11/5/2018 17:15,91,
43409.73,11/5/2018 17:30,91,
43409.74,11/5/2018 17:45,91,
43409.75,11/5/2018 18:00,22,
43409.76,11/5/2018 18:15,22,
43409.77,11/5/2018 18:30,22,
43409.78,11/5/2018 18:45,22,
43409.79,11/5/2018 19:00,24,
43409.8,11/5/2018 19:15,24,
43409.81,11/5/2018 19:30,24,
43409.82,11/5/2018 19:45,24,
43409.83,11/5/2018 20:00,12,
43409.84,11/5/2018 20:15,12,
43409.85,11/5/2018 20:30,12,
43409.86,11/5/2018 20:45,12,
43409.88,11/5/2018 21:00,10,
43409.89,11/5/2018 21:15,10,
43409.9,11/5/2018 21:30,10,
43409.91,11/5/2018 21:45,10,
43409.92,11/5/2018 22:00,6,
43409.93,11/5/2018 22:15,6,
43409.94,11/5/2018 22:30,6,
43409.95,11/5/2018 22:45,6,
43409.96,11/5/2018 23:00,5,
43409.97,11/5/2018 23:15,5,
43409.98,11/5/2018 23:30,5,
43409.99,11/5/2018 23:45,5,
43410,11/6/2018 0:00,1,
43410.01,11/6/2018 0:15,1,
43410.02,11/6/2018 0:30,1,
43410.03,11/6/2018 0:45,1,
43410.04,11/6/2018 1:00,0,
43410.05,11/6/2018 1:15,0,
43410.06,11/6/2018 1:30,0,
43410.07,11/6/2018 1:45,0,
43410.08,11/6/2018 2:00,0,
43410.09,11/6/2018 2:15,0,
43410.1,11/6/2018 2:30,0,
43410.11,11/6/2018 2:45,0,
43410.13,11/6/2018 3:00,0,
43410.14,11/6/2018 3:15,0,
43410.15,11/6/2018 3:30,0,
43410.16,11/6/2018 3:45,0,
43410.17,11/6/2018 4:00,1,
43410.18,11/6/2018 4:15,1,
43410.19,11/6/2018 4:30,1,
43410.2,11/6/2018 4:45,1,
43410.21,11/6/2018 5:00,12,
43410.22,11/6/2018 5:15,12,
43410.23,11/6/2018 5:30,12,
43410.24,11/6/2018 5:45,12,
43410.25,11/6/2018 6:00,40,
43410.26,11/6/2018 6:15,40,
43410.27,11/6/2018 6:30,40,
43410.28,11/6/2018 6:45,40,
43410.29,11/6/2018 7:00,111,
43410.3,11/6/2018 7:15,111,
43410.31,11/6/2018 7:30,111,
43410.32,11/6/2018 7:45,111,
43410.33,11/6/2018 8:00,107,
43410.34,11/6/2018 8:15,107,
43410.35,11/6/2018 8:30,107,
43410.36,11/6/2018 8:45,107,
43410.38,11/6/2018 9:00,92,
43410.39,11/6/2018 9:15,92,
43410.4,11/6/2018 9:30,92,
43410.41,11/6/2018 9:45,92,
43410.42,11/6/2018 10:00,60,
43410.43,11/6/2018 10:15,60,
43410.44,11/6/2018 10:30,60,
43410.45,11/6/2018 10:45,60,
43410.46,11/6/2018 11:00,68,
43410.47,11/6/2018 11:15,68,
43410.48,11/6/2018 11:30,68,
43410.49,11/6/2018 11:45,68,
43410.5,11/6/2018 12:00,102,
43410.51,11/6/2018 12:15,102,
43410.52,11/6/2018 12:30,102,
43410.53,11/6/2018 12:45,102,
43410.54,11/6/2018 13:00,153,
43410.55,11/6/2018 13:15,153,
43410.56,11/6/2018 13:30,153,
43410.57,11/6/2018 13:45,153,
43410.58,11/6/2018 14:00,173,
43410.59,11/6/2018 14:15,173,
43410.6,11/6/2018 14:30,173,
43410.61,11/6/2018 14:45,173,
43410.63,11/6/2018 15:00,190,
43410.64,11/6/2018 15:15,190,
43410.65,11/6/2018 15:30,190,
43410.66,11/6/2018 15:45,190,
43410.67,11/6/2018 16:00,177,
43410.68,11/6/2018 16:15,177,
43410.69,11/6/2018 16:30,177,
43410.7,11/6/2018 16:45,177,
43410.71,11/6/2018 17:00,103,
43410.72,11/6/2018 17:15,103,
43410.73,11/6/2018 17:30,103,
43410.74,11/6/2018 17:45,103,
43410.75,11/6/2018 18:00,34,
43410.76,11/6/2018 18:15,34,
43410.77,11/6/2018 18:30,34,
43410.78,11/6/2018 18:45,34,
43410.79,11/6/2018 19:00,24,
43410.8,11/6/2018 19:15,24,
43410.81,11/6/2018 19:30,24,
43410.82,11/6/2018 19:45,24,
43410.83,11/6/2018 20:00,9,
43410.84,11/6/2018 20:15,9,
43410.85,11/6/2018 20:30,9,
43410.86,11/6/2018 20:45,9,
43410.88,11/6/2018 21:00,16,
43410.89,11/6/2018 21:15,16,
43410.9,11/6/2018 21:30,16,
43410.91,11/6/2018 21:45,16,
43410.92,11/6/2018 22:00,16,
43410.93,11/6/2018 22:15,16,
43410.94,11/6/2018 22:30,16,
43410.95,11/6/2018 22:45,16,
43410.96,11/6/2018 23:00,8,
43410.97,11/6/2018 23:15,8,
43410.98,11/6/2018 23:30,8,
43410.99,11/6/2018 23:45,8,
43411,11/7/2018 0:00,0,
43411.01,11/7/2018 0:15,0,
43411.02,11/7/2018 0:30,0,
43411.03,11/7/2018 0:45,0,
43411.04,11/7/2018 1:00,1,
43411.05,11/7/2018 1:15,1,
43411.06,11/7/2018 1:30,1,
43411.07,11/7/2018 1:45,1,
43411.08,11/7/2018 2:00,0,
43411.09,11/7/2018 2:15,0,
43411.1,11/7/2018 2:30,0,
43411.11,11/7/2018 2:45,0,
43411.13,11/7/2018 3:00,0,
43411.14,11/7/2018 3:15,0,
43411.15,11/7/2018 3:30,0,
43411.16,11/7/2018 3:45,0,
43411.17,11/7/2018 4:00,2,
43411.18,11/7/2018 4:15,2,
43411.19,11/7/2018 4:30,2,
43411.2,11/7/2018 4:45,2,
43411.21,11/7/2018 5:00,5,
43411.22,11/7/2018 5:15,5,
43411.23,11/7/2018 5:30,5,
43411.24,11/7/2018 5:45,5,
43411.25,11/7/2018 6:00,32,
43411.26,11/7/2018 6:15,32,
43411.27,11/7/2018 6:30,32,
43411.28,11/7/2018 6:45,32,
43411.29,11/7/2018 7:00,81,
43411.3,11/7/2018 7:15,81,
43411.31,11/7/2018 7:30,81,
43411.32,11/7/2018 7:45,81,
43411.33,11/7/2018 8:00,156,
43411.34,11/7/2018 8:15,156,
43411.35,11/7/2018 8:30,156,
43411.36,11/7/2018 8:45,156,
43411.38,11/7/2018 9:00,43,
43411.39,11/7/2018 9:15,43,
43411.4,11/7/2018 9:30,43,
43411.41,11/7/2018 9:45,43,
43411.42,11/7/2018 10:00,54,
43411.43,11/7/2018 10:15,54,
43411.44,11/7/2018 10:30,54,
43411.45,11/7/2018 10:45,54,
43411.46,11/7/2018 11:00,62,
43411.47,11/7/2018 11:15,62,
43411.48,11/7/2018 11:30,62,
43411.49,11/7/2018 11:45,62,
43411.5,11/7/2018 12:00,70,
43411.51,11/7/2018 12:15,70,
43411.52,11/7/2018 12:30,70,
43411.53,11/7/2018 12:45,70,
43411.54,11/7/2018 13:00,71,
43411.55,11/7/2018 13:15,71,
43411.56,11/7/2018 13:30,71,
43411.57,11/7/2018 13:45,71,
43411.58,11/7/2018 14:00,86,
43411.59,11/7/2018 14:15,86,
43411.6,11/7/2018 14:30,86,
43411.61,11/7/2018 14:45,86,
43411.63,11/7/2018 15:00,129,
43411.64,11/7/2018 15:15,129,
43411.65,11/7/2018 15:30,129,
43411.66,11/7/2018 15:45,129,
43411.67,11/7/2018 16:00,74,
43411.68,11/7/2018 16:15,74,
43411.69,11/7/2018 16:30,74,
43411.7,11/7/2018 16:45,74,
43411.71,11/7/2018 17:00,80,
43411.72,11/7/2018 17:15,80,
